@relation S1 datasets
@attribute f1 numeric
@attribute f2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
4.2785e+05,7.622e+05,2
4.3408e+05,7.8526e+05,2
4.7351e+05,7.8878e+05,2
4.1239e+05,7.7731e+05,2
4.3069e+05,8.4451e+05,2
4.0914e+05,8.1193e+05,2
4.222e+05,7.2456e+05,2
3.9218e+05,7.1376e+05,2
4.1268e+05,7.8695e+05,2
3.9915e+05,7.8438e+05,2
3.8269e+05,7.4968e+05,2
5.2752e+05,8.3148e+05,2
4.4852e+05,8.0522e+05,2
4.3078e+05,7.7014e+05,2
4.1356e+05,7.5808e+05,2
3.9214e+05,7.6992e+05,2
4.1686e+05,7.9402e+05,2
3.8971e+05,7.7274e+05,2
3.985e+05,7.7672e+05,2
4.7373e+05,8.0724e+05,2
3.8941e+05,7.8826e+05,2
3.7723e+05,7.9015e+05,2
4.1556e+05,7.8446e+05,2
4.568e+05,8.4498e+05,2
4.4434e+05,8.2006e+05,2
4.0436e+05,7.8392e+05,2
4.5315e+05,7.7608e+05,2
4.2502e+05,7.5958e+05,2
4.159e+05,7.7579e+05,2
4.2008e+05,7.8782e+05,2
5.0661e+05,8.5886e+05,2
4.3665e+05,8.5963e+05,2
4.0352e+05,7.8543e+05,2
4.0141e+05,7.5965e+05,2
4.0385e+05,7.9247e+05,2
3.674e+05,7.0176e+05,2
4.1245e+05,7.8445e+05,2
3.8212e+05,7.8626e+05,2
4.1688e+05,7.8684e+05,2
4.4886e+05,8.3678e+05,2
3.8382e+05,8.083e+05,2
4.1425e+05,7.9659e+05,2
4.5734e+05,7.8995e+05,2
3.9628e+05,7.86e+05,2
3.9028e+05,7.8959e+05,2
4.0942e+05,7.5812e+05,2
3.9756e+05,8.1524e+05,2
3.9714e+05,7.4255e+05,2
4.0289e+05,8.0191e+05,2
3.8526e+05,7.9158e+05,2
4.0963e+05,8.3394e+05,2
3.6925e+05,7.9707e+05,2
4.6094e+05,7.7907e+05,2
4.2315e+05,7.3757e+05,2
4.2051e+05,7.8873e+05,2
4.2274e+05,7.9081e+05,2
4.0149e+05,7.9034e+05,2
3.9402e+05,7.9951e+05,2
3.8514e+05,7.9622e+05,2
4.3024e+05,7.8102e+05,2
4.1678e+05,8.0683e+05,2
4.258e+05,7.9561e+05,2
4.1149e+05,8.3772e+05,2
4.3399e+05,7.6534e+05,2
4.1581e+05,7.8359e+05,2
4.1702e+05,7.7119e+05,2
4.1527e+05,7.756e+05,2
3.9116e+05,8.1198e+05,2
4.0535e+05,7.6234e+05,2
4.1486e+05,7.7392e+05,2
3.7178e+05,8.1472e+05,2
4.1563e+05,8.0501e+05,2
3.8795e+05,8.1332e+05,2
4.7269e+05,8.0268e+05,2
4.7193e+05,8.4405e+05,2
4.3289e+05,8.1522e+05,2
3.6665e+05,8.021e+05,2
4.1172e+05,7.1787e+05,2
4.2612e+05,8.1446e+05,2
3.76e+05,8.0662e+05,2
3.8556e+05,7.1832e+05,2
3.7557e+05,8.0925e+05,2
4.3796e+05,7.848e+05,2
3.6386e+05,7.8409e+05,2
4.3014e+05,8.1859e+05,2
4.3508e+05,7.9156e+05,2
4.1404e+05,7.4219e+05,2
4.2561e+05,7.9342e+05,2
4.3979e+05,7.4077e+05,2
4.6711e+05,8.1791e+05,2
3.8763e+05,7.4942e+05,2
4.3e+05,7.658e+05,2
3.8422e+05,7.8438e+05,2
4.1715e+05,8.2266e+05,2
4.2737e+05,8.1942e+05,2
3.9959e+05,7.9246e+05,2
4.7465e+05,7.7881e+05,2
3.4569e+05,7.8819e+05,2
4.0952e+05,7.5615e+05,2
4.6978e+05,7.8055e+05,2
4.6823e+05,8.2798e+05,2
4.1495e+05,8.5294e+05,2
4.097e+05,7.5074e+05,2
4.4283e+05,7.9597e+05,2
4.5956e+05,8.1848e+05,2
4.2331e+05,8.1308e+05,2
4.7614e+05,7.7213e+05,2
3.9198e+05,7.8942e+05,2
4.4865e+05,8.1388e+05,2
4.9666e+05,8.1678e+05,2
4.1034e+05,7.6786e+05,2
4.3017e+05,8.1149e+05,2
3.5747e+05,7.9753e+05,2
4.0422e+05,7.858e+05,2
4.4637e+05,7.6334e+05,2
4.3951e+05,7.5822e+05,2
4.2414e+05,7.4343e+05,2
4.7006e+05,7.712e+05,2
4.2119e+05,7.7973e+05,2
3.9662e+05,8.0104e+05,2
3.9471e+05,7.3906e+05,2
3.9491e+05,7.5595e+05,2
4.2595e+05,7.8823e+05,2
4.0828e+05,8.0616e+05,2
4.1952e+05,7.7823e+05,2
4.4195e+05,7.8593e+05,2
4.0981e+05,8.3608e+05,2
3.9582e+05,7.8886e+05,2
4.2278e+05,8.0833e+05,2
3.6396e+05,8.1063e+05,2
4.2294e+05,8.0425e+05,2
4.0763e+05,7.713e+05,2
3.4793e+05,7.9715e+05,2
4.5755e+05,7.9586e+05,2
3.9427e+05,8.3743e+05,2
4.4567e+05,7.6855e+05,2
4.1636e+05,7.8619e+05,2
4.1948e+05,8.0478e+05,2
3.7618e+05,7.9554e+05,2
3.4938e+05,8.0512e+05,2
4.5657e+05,7.4301e+05,2
4.8441e+05,8.0964e+05,2
4.0333e+05,7.1787e+05,2
3.928e+05,8.1769e+05,2
3.7262e+05,7.7226e+05,2
4.6175e+05,8.1728e+05,2
4.8918e+05,7.7393e+05,2
4.2739e+05,8.1526e+05,2
4.1816e+05,8.1942e+05,2
4.3704e+05,7.5551e+05,2
4.1644e+05,7.8362e+05,2
7.7781e+05,7.5106e+05,3
8.2397e+05,7.2502e+05,3
7.4972e+05,7.8176e+05,3
8.7516e+05,6.989e+05,3
8.2819e+05,7.4207e+05,3
8.0091e+05,7.4933e+05,3
8.3116e+05,7.8338e+05,3
7.9302e+05,7.6486e+05,3
8.1047e+05,7.0646e+05,3
8.0354e+05,7.5479e+05,3
8.4466e+05,6.5484e+05,3
8.0396e+05,7.3123e+05,3
8.2306e+05,7.3379e+05,3
8.2216e+05,7.323e+05,3
8.1139e+05,7.2362e+05,3
7.7994e+05,7.744e+05,3
8.5477e+05,7.1394e+05,3
8.0346e+05,7.3586e+05,3
7.9071e+05,7.4588e+05,3
8.1565e+05,7.3343e+05,3
8.4129e+05,7.0147e+05,3
8.3205e+05,7.5133e+05,3
7.8603e+05,7.0143e+05,3
8.2484e+05,7.05e+05,3
8.3289e+05,7.8121e+05,3
8.1806e+05,7.9796e+05,3
8.5762e+05,7.0939e+05,3
8.2859e+05,6.5243e+05,3
8.3673e+05,7.378e+05,3
7.76e+05,7.8035e+05,3
8.241e+05,7.1404e+05,3
8.3058e+05,7.1099e+05,3
8.6219e+05,7.3568e+05,3
8.1513e+05,7.0448e+05,3
8.2848e+05,6.554e+05,3
7.8484e+05,7.715e+05,3
8.8036e+05,7.0636e+05,3
7.6748e+05,7.2742e+05,3
8.2507e+05,7.3422e+05,3
8.1378e+05,7.3834e+05,3
8.4086e+05,7.3797e+05,3
8.4094e+05,7.3961e+05,3
8.2828e+05,7.6202e+05,3
8.2288e+05,7.2831e+05,3
8.5489e+05,7.694e+05,3
8.2962e+05,7.323e+05,3
8.3543e+05,7.3119e+05,3
8.1834e+05,8.0093e+05,3
8.2342e+05,7.0152e+05,3
8.1215e+05,6.8991e+05,3
8.2997e+05,6.9956e+05,3
8.6156e+05,6.6164e+05,3
8.1696e+05,7.4763e+05,3
7.7453e+05,7.5714e+05,3
8.0358e+05,7.1223e+05,3
7.9806e+05,7.1438e+05,3
8.8179e+05,7.2758e+05,3
8.5887e+05,7.0019e+05,3
8.35e+05,7.2852e+05,3
8.3912e+05,7.3626e+05,3
8.4104e+05,7.3822e+05,3
8.401e+05,7.2884e+05,3
8.7454e+05,6.861e+05,3
8.6233e+05,7.4777e+05,3
8.2025e+05,7.1462e+05,3
8.1786e+05,7.3225e+05,3
8.4473e+05,6.8298e+05,3
8.4648e+05,7.1936e+05,3
7.9367e+05,7.2451e+05,3
8.2191e+05,7.3285e+05,3
8.2646e+05,6.4698e+05,3
8.2035e+05,7.4822e+05,3
8.1454e+05,7.0723e+05,3
8.3822e+05,7.6638e+05,3
8.6947e+05,7.4577e+05,3
8.1605e+05,7.3318e+05,3
8.0118e+05,7.3755e+05,3
8.4878e+05,7.4898e+05,3
8.141e+05,7.2326e+05,3
8.3804e+05,7.4961e+05,3
8.4027e+05,7.2546e+05,3
7.896e+05,7.1406e+05,3
8.2717e+05,7.0834e+05,3
7.8945e+05,7.3804e+05,3
8.3503e+05,6.6853e+05,3
8.4815e+05,7.4187e+05,3
8.1609e+05,7.4776e+05,3
8.0151e+05,7.6109e+05,3
8.2267e+05,6.8909e+05,3
8.7367e+05,7.3444e+05,3
8.0815e+05,7.3714e+05,3
7.5583e+05,7.5186e+05,3
8.147e+05,7.2921e+05,3
8.3276e+05,7.0745e+05,3
8.4826e+05,7.6255e+05,3
7.999e+05,7.8454e+05,3
8.0267e+05,7.278e+05,3
8.2815e+05,8.0874e+05,3
8.2071e+05,7.0532e+05,3
8.2459e+05,7.4166e+05,3
8.0447e+05,7.4712e+05,3
8.2311e+05,7.333e+05,3
8.3951e+05,7.2892e+05,3
8.2771e+05,7.328e+05,3
8.5164e+05,7.2135e+05,3
8.1639e+05,7.1134e+05,3
7.9801e+05,7.24e+05,3
7.9061e+05,7.3804e+05,3
8.2191e+05,7.2845e+05,3
8.6575e+05,7.2331e+05,3
7.353e+05,8.1406e+05,14
8.7771e+05,7.0385e+05,3
7.9299e+05,6.8547e+05,3
8.0992e+05,7.6243e+05,3
7.8939e+05,7.1221e+05,3
8.7922e+05,6.555e+05,3
8.7694e+05,6.8457e+05,3
8.1944e+05,7.3594e+05,3
8.0793e+05,7.3095e+05,3
8.5045e+05,7.6402e+05,3
8.1175e+05,7.661e+05,3
8.2476e+05,7.6111e+05,3
8.4859e+05,7.8905e+05,3
8.1223e+05,7.3924e+05,3
8.7353e+05,7.128e+05,3
8.4259e+05,7.1686e+05,3
8.328e+05,7.3478e+05,3
8.1764e+05,7.3002e+05,3
8.2432e+05,7.4472e+05,3
7.777e+05,7.9825e+05,3
8.6849e+05,6.7716e+05,3
8.0566e+05,6.9863e+05,3
8.4035e+05,7.9071e+05,3
7.9695e+05,7.2638e+05,3
8.3259e+05,7.828e+05,3
8.1744e+05,7.094e+05,3
8.5603e+05,7.3059e+05,3
8.0509e+05,7.6251e+05,3
8.5463e+05,7.7347e+05,3
8.4609e+05,6.5131e+05,3
7.9694e+05,6.7469e+05,3
8.2719e+05,7.8532e+05,3
8.1821e+05,7.1938e+05,3
7.952e+05,7.8642e+05,3
8.1778e+05,7.2493e+05,3
8.4651e+05,6.8365e+05,3
8.2508e+05,7.4671e+05,3
8.2467e+05,8.063e+05,3
8.2262e+05,7.3594e+05,3
8.0539e+05,7.3266e+05,3
8.2325e+05,7.3209e+05,3
8.5038e+05,7.3975e+05,3
8.2134e+05,7.3336e+05,3
7.9679e+05,7.2462e+05,3
8.6242e+05,7.4101e+05,3
8.2569e+05,7.0385e+05,3
8.0087e+05,6.726e+05,3
8.254e+05,7.1578e+05,3
8.4391e+05,7.3004e+05,3
8.2024e+05,7.3293e+05,3
8.4857e+05,7.037e+05,3
8.2552e+05,7.3828e+05,3
8.2037e+05,7.3236e+05,3
8.2202e+05,7.4921e+05,3
8.3772e+05,7.6148e+05,3
8.7172e+05,6.8552e+05,3
8.509e+05,7.2016e+05,3
8.1678e+05,7.3999e+05,3
8.221e+05,7.3291e+05,3
8.1546e+05,7.5549e+05,3
8.3565e+05,7.5663e+05,3
8.6863e+05,7.3733e+05,3
8.26e+05,7.3065e+05,3
8.1725e+05,7.3025e+05,3
8.7791e+05,7.2236e+05,3
8.0844e+05,7.2998e+05,3
7.9147e+05,7.5111e+05,3
8.4165e+05,7.6484e+05,3
8.2543e+05,7.3276e+05,3
7.5122e+05,8.2836e+05,14
8.0471e+05,7.88e+05,3
8.2019e+05,7.3423e+05,3
8.6999e+05,7.0526e+05,3
8.0978e+05,6.6365e+05,3
8.2208e+05,7.1184e+05,3
8.6614e+05,7.1714e+05,3
8.2938e+05,7.1872e+05,3
8.3758e+05,7.6327e+05,3
7.84e+05,7.3249e+05,3
8.0023e+05,7.3211e+05,3
8.6257e+05,7.1977e+05,3
8.3876e+05,6.5279e+05,3
8.4934e+05,7.1399e+05,3
8.283e+05,7.1548e+05,3
8.2126e+05,7.5009e+05,3
8.7464e+05,7.2992e+05,3
8.1906e+05,7.2912e+05,3
8.1702e+05,7.296e+05,3
7.978e+05,7.1534e+05,3
8.3852e+05,7.6848e+05,3
8.294e+05,7.249e+05,3
7.5484e+05,7.9634e+05,3
8.7869e+05,7.3902e+05,3
8.2191e+05,7.3208e+05,3
7.865e+05,7.59e+05,3
8.2399e+05,6.875e+05,3
7.8799e+05,7.412e+05,3
8.3934e+05,7.2632e+05,3
8.2242e+05,7.2725e+05,3
8.5441e+05,7.2558e+05,3
7.8835e+05,7.3754e+05,3
8.3859e+05,7.0054e+05,3
8.4042e+05,7.6229e+05,3
8.174e+05,7.3413e+05,3
8.0791e+05,7.3734e+05,3
8.7228e+05,7.5071e+05,3
7.8817e+05,7.0282e+05,3
8.3622e+05,7.092e+05,3
8.2229e+05,7.8684e+05,3
8.8889e+05,7.025e+05,3
8.2262e+05,7.4502e+05,3
7.9512e+05,6.9643e+05,3
8.3224e+05,7.2543e+05,3
8.1559e+05,6.8987e+05,3
8.4357e+05,7.849e+05,3
8.3372e+05,7.5877e+05,3
8.2247e+05,7.8088e+05,3
8.011e+05,7.5933e+05,3
8.4175e+05,7.316e+05,3
8.0878e+05,7.3299e+05,3
8.2253e+05,7.5896e+05,3
8.1781e+05,7.1586e+05,3
8.3798e+05,7.2881e+05,3
8.012e+05,7.5518e+05,3
8.1963e+05,8.1075e+05,3
8.1473e+05,7.3418e+05,3
8.3209e+05,7.1625e+05,3
8.765e+05,6.5911e+05,3
8.2386e+05,7.4936e+05,3
8.1974e+05,7.3783e+05,3
8.1876e+05,7.4389e+05,3
8.1197e+05,6.6452e+05,3
8.0153e+05,7.0506e+05,3
8.2703e+05,7.3432e+05,3
8.4389e+05,7.2157e+05,3
8.1046e+05,7.3511e+05,3
7.8237e+05,7.5935e+05,3
8.0117e+05,7.1586e+05,3
8.6693e+05,7.1696e+05,3
8.2967e+05,7.304e+05,3
8.5089e+05,7.3681e+05,3
7.8694e+05,7.33e+05,3
7.6966e+05,7.2116e+05,3
8.0492e+05,7.3549e+05,3
8.7005e+05,7.389e+05,3
8.1893e+05,7.2848e+05,3
8.5369e+05,7.4628e+05,3
8.0707e+05,6.8793e+05,3
7.5046e+05,8.0022e+05,14
8.2396e+05,7.3787e+05,3
8.358e+05,7.1071e+05,3
7.9021e+05,7.4716e+05,3
8.1309e+05,7.3904e+05,3
8.0181e+05,7.2811e+05,3
8.254e+05,7.3379e+05,3
8.2095e+05,7.3053e+05,3
8.2708e+05,6.9455e+05,3
8.2266e+05,7.2068e+05,3
7.6856e+05,7.6219e+05,3
8.2311e+05,7.3372e+05,3
8.2108e+05,8.0021e+05,3
8.2853e+05,7.313e+05,3
8.2076e+05,7.3824e+05,3
7.8126e+05,7.3796e+05,3
8.1944e+05,6.6233e+05,3
8.335e+05,7.4456e+05,3
7.8955e+05,7.3195e+05,3
8.2284e+05,7.6312e+05,3
7.7556e+05,7.1968e+05,3
8.6508e+05,7.137e+05,3
8.2046e+05,7.2913e+05,3
8.4955e+05,7.3898e+05,3
7.6227e+05,7.9224e+05,3
8.2146e+05,7.0076e+05,3
8.2401e+05,7.5399e+05,3
8.0337e+05,6.9875e+05,3
8.2359e+05,7.2808e+05,3
7.9635e+05,7.1029e+05,3
8.2008e+05,7.2831e+05,3
8.2913e+05,7.3549e+05,3
8.2346e+05,7.4739e+05,3
8.1854e+05,7.4045e+05,3
8.0962e+05,7.3494e+05,3
8.4176e+05,7.7757e+05,3
8.0218e+05,7.5196e+05,3
8.0387e+05,6.755e+05,3
8.3006e+05,7.3916e+05,3
8.2414e+05,7.2907e+05,3
8.5273e+05,7.6997e+05,3
8.6676e+05,7.5355e+05,3
8.1103e+05,7.0382e+05,3
8.2541e+05,7.3447e+05,3
8.1662e+05,7.7086e+05,3
7.8623e+05,7.6563e+05,3
8.1727e+05,7.3379e+05,3
8.0945e+05,7.3688e+05,3
7.5742e+05,7.7444e+05,3
8.1825e+05,7.3194e+05,3
7.8802e+05,7.6556e+05,3
8.2362e+05,7.3422e+05,3
8.123e+05,7.2805e+05,3
8.3754e+05,6.9698e+05,3
7.9792e+05,6.9472e+05,3
8.2222e+05,7.4272e+05,3
8.219e+05,7.3216e+05,3
7.9723e+05,7.1336e+05,3
8.0026e+05,7.3381e+05,3
8.1332e+05,7.3738e+05,3
8.6095e+05,1.6225e+05,4
8.6039e+05,1.5773e+05,4
8.5736e+05,1.5464e+05,4
8.6339e+05,1.2621e+05,4
8.3909e+05,1.5954e+05,4
8.4925e+05,1.6409e+05,4
8.7599e+05,1.3395e+05,4
9.0594e+05,1.5011e+05,4
8.9584e+05,1.2348e+05,4
8.1808e+05,1.0854e+05,4
8.9898e+05,1.9845e+05,4
8.6909e+05,1.5396e+05,4
8.4965e+05,1.4383e+05,4
8.3429e+05,1.6158e+05,4
8.4423e+05,1.532e+05,4
8.3513e+05,2.1235e+05,4
8.2818e+05,1.5565e+05,4
8.7541e+05,1.2888e+05,4
8.5096e+05,1.5622e+05,4
8.0082e+05,1.7661e+05,4
8.3262e+05,1.5075e+05,4
8.7686e+05,1.7659e+05,4
8.2619e+05,1.7291e+05,4
8.6268e+05,1.884e+05,4
8.3997e+05,1.5436e+05,4
8.5434e+05,1.3507e+05,4
8.5523e+05,1.4136e+05,4
8.5054e+05,1.6016e+05,4
8.6844e+05,1.6012e+05,4
8.8871e+05,2.0556e+05,4
8.6418e+05,1.6123e+05,4
8.5128e+05,1.5605e+05,4
8.7582e+05,2.0496e+05,4
8.4038e+05,1.5576e+05,4
8.9234e+05,1.4905e+05,4
8.7353e+05,1.2643e+05,4
8.3643e+05,2.0018e+05,4
8.265e+05,1.4273e+05,4
8.5492e+05,1.5965e+05,4
8.8354e+05,2.1065e+05,4
8.0742e+05,1.6879e+05,4
8.403e+05,1.1891e+05,4
8.346e+05,2.136e+05,4
8.6405e+05,1.3932e+05,4
8.5645e+05,1.1714e+05,4
8.5797e+05,1.6021e+05,4
8.5005e+05,1.0883e+05,4
8.0494e+05,1.4898e+05,4
8.6437e+05,1.5015e+05,4
8.5859e+05,1.501e+05,4
8.7025e+05,1.2146e+05,4
8.5566e+05,1.621e+05,4
8.5018e+05,1.2791e+05,4
8.5006e+05,1.5785e+05,4
8.28e+05,1.4509e+05,4
8.6199e+05,1.6016e+05,4
8.4954e+05,1.5751e+05,4
8.6712e+05,1.6876e+05,4
8.3814e+05,1.5677e+05,4
8.4764e+05,1.6435e+05,4
8.5635e+05,1.5815e+05,4
8.6061e+05,1.5284e+05,4
8.6929e+05,1.6866e+05,4
8.3833e+05,1.8571e+05,4
8.6099e+05,1.4032e+05,4
8.2923e+05,1.4365e+05,4
8.6605e+05,1.7293e+05,4
8.7156e+05,1.9475e+05,4
8.6549e+05,1.6176e+05,4
8.5184e+05,1.1048e+05,4
8.4626e+05,1.5406e+05,4
8.3608e+05,1.7843e+05,4
8.5971e+05,2.0281e+05,4
8.4994e+05,1.5604e+05,4
8.9412e+05,2.0205e+05,4
8.6432e+05,1.7059e+05,4
8.4811e+05,1.6179e+05,4
8.1762e+05,1.8193e+05,4
8.5806e+05,1.9618e+05,4
8.6124e+05,1.6172e+05,4
8.8579e+05,1.7212e+05,4
8.5058e+05,1.5705e+05,4
8.7712e+05,1.6123e+05,4
8.8386e+05,1.1128e+05,4
8.917e+05,1.7042e+05,4
8.0239e+05,87835,4
8.6276e+05,1.5799e+05,4
8.2418e+05,1.6737e+05,4
8.1312e+05,1.5713e+05,4
8.4034e+05,1.6491e+05,4
8.5804e+05,1.782e+05,4
8.4626e+05,1.4531e+05,4
8.5852e+05,1.513e+05,4
8.5128e+05,1.5375e+05,4
9.05e+05,1.6413e+05,4
8.5731e+05,1.3928e+05,4
8.4559e+05,1.9292e+05,4
8.9524e+05,1.5098e+05,4
8.64e+05,1.5044e+05,4
8.6264e+05,1.5938e+05,4
8.6163e+05,1.6938e+05,4
8.5893e+05,1.6287e+05,4
9.1202e+05,1.6037e+05,4
8.4282e+05,1.7783e+05,4
8.2456e+05,1.3368e+05,4
8.4228e+05,1.7552e+05,4
8.6084e+05,1.5538e+05,4
8.411e+05,1.8874e+05,4
8.2143e+05,1.5347e+05,4
8.4036e+05,1.6944e+05,4
8.278e+05,1.8908e+05,4
8.4473e+05,1.6457e+05,4
8.4781e+05,1.1474e+05,4
8.8727e+05,1.6618e+05,4
8.3016e+05,1.3433e+05,4
8.5092e+05,1.5781e+05,4
8.4728e+05,1.2178e+05,4
8.706e+05,1.4978e+05,4
7.8015e+05,1.3645e+05,4
8.1438e+05,1.3266e+05,4
8.3448e+05,1.7338e+05,4
8.5242e+05,1.5987e+05,4
8.5401e+05,1.5745e+05,4
8.8338e+05,1.5848e+05,4
8.5022e+05,1.1057e+05,4
8.3645e+05,1.512e+05,4
8.8122e+05,1.7232e+05,4
8.1324e+05,1.3975e+05,4
8.7126e+05,1.4034e+05,4
7.8936e+05,1.5938e+05,4
8.7369e+05,1.5623e+05,4
8.5883e+05,1.4926e+05,4
7.7887e+05,1.4074e+05,4
8.7206e+05,1.2235e+05,4
8.821e+05,1.6149e+05,4
7.8734e+05,1.4488e+05,4
8.4975e+05,1.6703e+05,4
8.4383e+05,1.7042e+05,4
8.5066e+05,1.5784e+05,4
8.1224e+05,1.7785e+05,4
8.3861e+05,1.4022e+05,4
8.5096e+05,1.5792e+05,4
8.597e+05,1.5678e+05,4
8.5475e+05,1.9025e+05,4
8.9572e+05,1.2659e+05,4
8.5783e+05,1.7056e+05,4
8.502e+05,1.6475e+05,4
8.453e+05,1.5048e+05,4
8.7742e+05,1.3488e+05,4
8.5015e+05,1.557e+05,4
8.1926e+05,2.017e+05,4
8.7169e+05,1.5598e+05,4
8.1801e+05,1.4018e+05,4
8.153e+05,1.6739e+05,4
8.6409e+05,1.7135e+05,4
9.0253e+05,1.6204e+05,4
9.0807e+05,1.4656e+05,4
7.9933e+05,1.0638e+05,4
8.55e+05,81095,4
8.4381e+05,1.8203e+05,4
8.885e+05,1.4702e+05,4
8.7796e+05,2.4268e+05,4
8.5187e+05,1.569e+05,4
8.2136e+05,1.7582e+05,4
8.1078e+05,1.6043e+05,4
8.4315e+05,1.5657e+05,4
8.4409e+05,1.5008e+05,4
8.3062e+05,1.1791e+05,4
8.3579e+05,1.279e+05,4
8.1954e+05,1.173e+05,4
8.587e+05,1.5793e+05,4
8.5785e+05,1.5328e+05,4
8.7641e+05,1.8365e+05,4
8.4258e+05,1.5307e+05,4
8.4897e+05,1.9943e+05,4
8.6292e+05,2.4386e+05,4
8.5656e+05,1.288e+05,4
8.3417e+05,1.8904e+05,4
8.7252e+05,2.1757e+05,4
8.6917e+05,1.0504e+05,4
8.1967e+05,1.8336e+05,4
8.4658e+05,1.59e+05,4
8.9513e+05,1.5228e+05,4
8.3044e+05,1.8606e+05,4
7.9218e+05,1.4854e+05,4
8.5241e+05,1.877e+05,4
8.5355e+05,1.5801e+05,4
9.2717e+05,2.5059e+05,4
8.256e+05,1.6775e+05,4
8.4673e+05,1.6252e+05,4
8.7817e+05,1.2336e+05,4
8.8497e+05,1.339e+05,4
8.6699e+05,1.5442e+05,4
8.4628e+05,1.1382e+05,4
8.7347e+05,1.5957e+05,4
8.7826e+05,1.5863e+05,4
8.8231e+05,1.7384e+05,4
8.5692e+05,1.6907e+05,4
7.9426e+05,1.2984e+05,4
8.5157e+05,1.1405e+05,4
8.6874e+05,1.7935e+05,4
9.2573e+05,2.1039e+05,4
8.6838e+05,1.6199e+05,4
8.5559e+05,1.61e+05,4
8.496e+05,1.5708e+05,4
8.6832e+05,1.77e+05,4
8.003e+05,1.6344e+05,4
8.2374e+05,1.6981e+05,4
8.562e+05,1.5881e+05,4
8.8393e+05,1.217e+05,4
8.5101e+05,1.5759e+05,4
8.7251e+05,1.5752e+05,4
8.5053e+05,1.6014e+05,4
8.1639e+05,1.8506e+05,4
8.5091e+05,1.5777e+05,4
8.1294e+05,85345,4
8.3558e+05,1.4766e+05,4
9.133e+05,1.6201e+05,4
8.5817e+05,1.3759e+05,4
8.7278e+05,1.543e+05,4
8.716e+05,1.8524e+05,4
9.2312e+05,1.7016e+05,4
8.3702e+05,2.1553e+05,4
8.357e+05,1.765e+05,4
8.3702e+05,1.5417e+05,4
8.5918e+05,1.4327e+05,4
8.6685e+05,1.295e+05,4
8.5585e+05,1.3483e+05,4
9.2429e+05,1.7137e+05,4
8.6015e+05,1.1336e+05,4
8.3674e+05,1.6232e+05,4
8.5078e+05,1.6297e+05,4
8.8475e+05,1.5432e+05,4
8.4968e+05,1.2534e+05,4
8.5446e+05,1.5998e+05,4
8.8357e+05,1.6177e+05,4
8.4814e+05,87922,4
8.2368e+05,1.5215e+05,4
8.4814e+05,1.3067e+05,4
8.444e+05,1.5081e+05,4
8.6449e+05,1.3667e+05,4
8.7816e+05,2.105e+05,4
8.5109e+05,1.5743e+05,4
7.8653e+05,1.0498e+05,4
8.6011e+05,1.5708e+05,4
8.6141e+05,2.0524e+05,4
8.2068e+05,1.6815e+05,4
8.3404e+05,1.4416e+05,4
8.4291e+05,1.3399e+05,4
8.4672e+05,1.6206e+05,4
8.7154e+05,1.4414e+05,4
8.49e+05,1.1537e+05,4
8.5675e+05,1.4518e+05,4
8.3976e+05,1.9052e+05,4
8.6511e+05,1.613e+05,4
8.4694e+05,1.6131e+05,4
8.458e+05,1.7228e+05,4
8.4436e+05,1.634e+05,4
8.8111e+05,1.0557e+05,4
8.7784e+05,1.5189e+05,4
8.3944e+05,1.4978e+05,4
8.6656e+05,1.6511e+05,4
8.458e+05,2.1312e+05,4
8.1867e+05,1.2046e+05,4
8.3145e+05,1.8286e+05,4
9.0096e+05,1.8573e+05,4
8.3665e+05,1.6727e+05,4
8.7467e+05,1.0485e+05,4
8.4913e+05,1.2171e+05,4
8.8914e+05,1.5447e+05,4
8.5599e+05,2.2502e+05,4
8.541e+05,1.5851e+05,4
8.5079e+05,1.2568e+05,4
8.593e+05,1.3983e+05,4
8.2922e+05,1.2149e+05,4
8.3768e+05,1.4864e+05,4
8.5192e+05,1.2796e+05,4
8.4135e+05,1.2563e+05,4
8.4856e+05,1.1771e+05,4
8.9311e+05,1.766e+05,4
8.525e+05,1.4655e+05,4
8.4829e+05,1.4318e+05,4
8.2554e+05,1.515e+05,4
8.8323e+05,2.3203e+05,4
8.6467e+05,1.4361e+05,4
8.0509e+05,96540,4
8.5491e+05,1.4994e+05,4
8.471e+05,1.7666e+05,4
9.1044e+05,1.7116e+05,4
8.7875e+05,1.8876e+05,4
8.7178e+05,1.5849e+05,4
8.4129e+05,1.5562e+05,4
8.4601e+05,1.6003e+05,4
8.5597e+05,1.935e+05,4
8.6093e+05,1.1078e+05,4
8.0807e+05,1.344e+05,4
8.4841e+05,1.8372e+05,4
7.9172e+05,1.62e+05,4
8.521e+05,1.3468e+05,4
8.0657e+05,1.4026e+05,4
8.4742e+05,1.6154e+05,4
8.6799e+05,1.6284e+05,4
8.2804e+05,1.4918e+05,4
8.494e+05,1.7047e+05,4
8.4197e+05,1.5089e+05,4
8.5094e+05,1.6167e+05,4
8.887e+05,1.4397e+05,4
8.1387e+05,1.8893e+05,4
8.6499e+05,1.5987e+05,4
8.8111e+05,1.522e+05,4
8.1169e+05,1.8837e+05,4
9.0036e+05,1.5362e+05,4
8.8576e+05,1.5179e+05,4
8.1455e+05,1.6419e+05,4
